Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2018,Jun,67.8,65.1,3219749,3091687,128062,4.0
2018,Jul,67.8,65.2,3220397,3094189,126208,3.9
2018,Aug,67.8,65.2,3221740,3097316,124424,3.9
2018,Sep,67.9,65.3,3224397,3101348,123049,3.8
2018,Oct,67.9,65.3,3228414,3106182,122232,3.8
2018,Nov,68.0,65.4,3233406,3111513,121893,3.8
2018,Dec,68.1,65.5,3238549,3116742,121807,3.8
2019,Jan,68.2,65.6,3242979,3121324,121655,3.8
2019,Feb,68.2,65.7,3246181,3124998,121183,3.7
2019,Mar,68.3,65.8,3248606,3128100,120506,3.7
2019,Apr,68.3,65.8,3251116,3131352,119764,3.7
2019,May,68.4,65.9,3254239,3135190,119049,3.7
2019,Jun,68.5,66.0,3258184,3139739,118445,3.6
2019,Jul,68.5,66.1,3263140,3145585,117555,3.6
2019,Aug,68.6,66.2,3267477,3151418,116059,3.6
2019,Sep,68.7,66.3,3271010,3156844,114166,3.5
2019,Oct,68.7,66.3,3273101,3160658,112443,3.4
2019,Nov,68.7,66.3,3272834,3160936,111898,3.4
2019,Dec,68.6,66.3,3272378,3160365,112013,3.4
2020,Jan,68.7,66.4,3276524,3167463,109061,3.3
2020,Feb,68.8,66.5,3280277,3172883,107394,3.3
2020,Mar,68.9,66.6,3284708,3175393,109315,3.3
2020,Apr,65.2,58.6,3112390,2796592,315798,10.1
2020,May,65.3,58.8,3115059,2804911,310148,10.0
2020,Jun,67.4,61.8,3215066,2949800,265266,8.3
2020,Jul,67.9,62.6,3240889,2988683,252206,7.8
2020,Aug,68.0(P),63.3(P),3247234(P),3021939(P),225295(P),6.9(P)
