Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,May,65.1,61.7,3079387,2916386,163001,5.3
2015,Jun,65.0,61.7,3077194,2919947,157247,5.1
2015,Jul,65.0,61.8,3074280,2922956,151324,4.9
2015,Aug,64.9,61.8,3071946,2925819,146127,4.8
2015,Sep,64.8,61.8,3070945,2929079,141866,4.6
2015,Oct,64.8,61.9,3072238,2933465,138773,4.5
2015,Nov,64.9,62.0,3075731,2938768,136963,4.5
2015,Dec,64.9,62.1,3079522,2943784,135738,4.4
2016,Jan,65.0,62.1,3082319,2947440,134879,4.4
2016,Feb,65.0,62.2,3083829,2949106,134723,4.4
2016,Mar,65.0,62.1,3084241,2948582,135659,4.4
2016,Apr,65.0,62.1,3084431,2946339,138092,4.5
2016,May,65.0,62.0,3085186,2943398,141788,4.6
2016,Jun,65.0,61.9,3086139,2940589,145550,4.7
2016,Jul,64.9,61.8,3086459,2938411,148048,4.8
2016,Aug,64.9,61.8,3085409,2936860,148549,4.8
2016,Sep,64.8,61.7,3082738,2935743,146995,4.8
2016,Oct,64.7,61.7,3078240,2934973,143267,4.7
2016,Nov,64.5,61.6,3072652,2935010,137642,4.5
2016,Dec,64.4,61.6,3067717,2936206,131511,4.3
2017,Jan,64.3,61.7,3064503,2938306,126197,4.1
2017,Feb,64.3,61.7,3062879,2941004,121875,4.0
2017,Mar,64.2,61.7,3062473,2943685,118788,3.9
2017,Apr,64.2,61.8,3063071,2946310,116761,3.8
2017,May,64.2,61.8,3064079,2948979,115100,3.8
2017,Jun,64.2,61.8,3064985,2951384,113601,3.7
2017,Jul,64.2,61.9,3065765,2953279,112486,3.7
2017,Aug,64.2,61.9,3065797,2954250,111547,3.6
2017,Sep,64.1,61.8,3064685,2954115,110570,3.6
2017,Oct,64.1,61.8,3062591,2953071,109520,3.6
2017,Nov,64.0,61.7,3059836,2951457,108379,3.5
2017,Dec,63.9,61.7,3056857,2950059,106798,3.5
2018,Jan,63.9,61.7,3054637,2949635,105002,3.4
2018,Feb,63.8,61.7,3054065,2950686,103379,3.4
2018,Mar,63.8,61.7,3054534,2952953,101581,3.3
2018,Apr,63.8,61.7,3054401,2955083,99318,3.3
2018,May,63.8,61.7,3053081,2956121,96960,3.2
2018,Jun,63.7,61.7,3050976,2956351,94625,3.1
2018,Jul,63.6,61.7,3048597,2956269,92328,3.0
2018,Aug,63.6,61.7,3047578,2956632,90946,3.0
2018,Sep,63.6,61.7,3049023,2957990,91033,3.0
2018,Oct,63.6,61.7,3052936,2960320,92616,3.0
2018,Nov,63.7,61.7,3058275,2963187,95088,3.1
2018,Dec,63.8,61.8,3063304,2965735,97569,3.2
2019,Jan,63.9,61.8,3066433,2967251,99182,3.2
2019,Feb,63.9,61.8,3066996,2967458,99538,3.2
2019,Mar,63.8,61.8,3066036,2967068,98968,3.2
2019,Apr,63.8,61.7,3065263,2967502,97761,3.2
2019,May,63.8,61.8,3066057,2969628,96429,3.1
2019,Jun,63.8,61.8,3069636,2973695,95941,3.1
2019,Jul,64.0,61.9,3077388,2980183,97205,3.2
2019,Aug,64.1,62.1,3087074,2987335,99739,3.2
2019,Sep,64.3,62.2,3096836,2994012,102824,3.3
2019,Oct,64.4,62.2,3104105,2998448,105657,3.4
2019,Nov,64.4,62.2,3105035,2998582,106453,3.4
2019,Dec,64.4,62.2,3104134,2997762,106372,3.4
2020,Jan,64.5,62.2,3111534,3001253,110281,3.5
2020,Feb,64.5,62.2,3111767,3002151,109616,3.5
2020,Mar,65.2,62.7,3145755,3024168,121587,3.9
2020,Apr,62.8,56.4,3029038,2720544,308494,10.2
2020,May,62.4,56.1,3013333,2709686,303647,10.1
2020,Jun,62.7,57.8,3027726,2791523,236203,7.8
2020,Jul,63.6,59.2,3073320,2861896,211424,6.9
2020,Aug,63.7(P),59.3(P),3081630(P),2866381(P),215249(P),7.0(P)
