Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2015,Jan,67.2,64.3,2815134,2694755,120379,4.3
2015,Feb,67.1,64.3,2816684,2697100,119584,4.2
2015,Mar,67.0,64.2,2818498,2699990,118508,4.2
2015,Apr,67.0,64.2,2820390,2703597,116793,4.1
2015,May,66.9,64.2,2821938,2707500,114438,4.1
2015,Jun,66.8,64.1,2822707,2711141,111566,4.0
2015,Jul,66.7,64.1,2823123,2714574,108549,3.8
2015,Aug,66.6,64.1,2824036,2718319,105717,3.7
2015,Sep,66.5,64.1,2826310,2723153,103157,3.6
2015,Oct,66.5,64.1,2830882,2729813,101069,3.6
2015,Nov,66.5,64.2,2837974,2738262,99712,3.5
2015,Dec,66.6,64.3,2846562,2747516,99046,3.5
2016,Jan,66.7,64.4,2855252,2756418,98834,3.5
2016,Feb,66.8,64.5,2863147,2764171,98976,3.5
2016,Mar,66.8,64.5,2869786,2770611,99175,3.5
2016,Apr,66.8,64.5,2875505,2776260,99245,3.5
2016,May,66.9,64.6,2881161,2782143,99018,3.4
2016,Jun,66.9,64.6,2887327,2789101,98226,3.4
2016,Jul,66.9,64.7,2894043,2797416,96627,3.3
2016,Aug,67.0,64.8,2901038,2806630,94408,3.3
2016,Sep,67.1,64.9,2908063,2816018,92045,3.2
2016,Oct,67.1,65.0,2914759,2825162,89597,3.1
2016,Nov,67.2,65.2,2921204,2834285,86919,3.0
2016,Dec,67.2,65.3,2927937,2843705,84232,2.9
2017,Jan,67.3,65.4,2935360,2853461,81899,2.8
2017,Feb,67.4,65.6,2943654,2863479,80175,2.7
2017,Mar,67.5,65.7,2952715,2873408,79307,2.7
2017,Apr,67.7,65.9,2962529,2883199,79330,2.7
2017,May,67.8,66.0,2972877,2892795,80082,2.7
2017,Jun,68.0,66.1,2983375,2901893,81482,2.7
2017,Jul,68.1,66.2,2993700,2910350,83350,2.8
2017,Aug,68.2,66.3,3003207,2918071,85136,2.8
2017,Sep,68.3,66.3,3011552,2925074,86478,2.9
2017,Oct,68.3,66.4,3018886,2931437,87449,2.9
2017,Nov,68.4,66.4,3025601,2937284,88317,2.9
2017,Dec,68.5,66.4,3032321,2943243,89078,2.9
2018,Jan,68.5,66.5,3039756,2949910,89846,3.0
2018,Feb,68.6,66.6,3048319,2957429,90890,3.0
2018,Mar,68.7,66.7,3057607,2965268,92339,3.0
2018,Apr,68.8,66.7,3066430,2972306,94124,3.1
2018,May,68.9,66.8,3073935,2977908,96027,3.1
2018,Jun,68.9,66.8,3080217,2982461,97756,3.2
2018,Jul,69.0,66.7,3085673,2986530,99143,3.2
2018,Aug,69.0,66.7,3091101,2990761,100340,3.2
2018,Sep,69.0,66.8,3096967,2995718,101249,3.3
2018,Oct,69.0,66.8,3103165,3001544,101621,3.3
2018,Nov,69.1,66.8,3109154,3007826,101328,3.3
2018,Dec,69.1,66.9,3114211,3013869,100342,3.2
2019,Jan,69.1,66.9,3118005,3019332,98673,3.2
2019,Feb,69.1,66.9,3120717,3024409,96308,3.1
2019,Mar,69.1,67.0,3123383,3029822,93561,3.0
2019,Apr,69.0,67.0,3127272,3036474,90798,2.9
2019,May,69.1,67.1,3133013,3044663,88350,2.8
2019,Jun,69.2,67.3,3140510,3054147,86363,2.7
2019,Jul,69.3,67.4,3150271,3065701,84570,2.7
2019,Aug,69.4,67.6,3160179,3077345,82834,2.6
2019,Sep,69.5,67.7,3168978,3087657,81321,2.6
2019,Oct,69.5,67.8,3175067,3094826,80241,2.5
2019,Nov,69.4,67.7,3175472,3095329,80143,2.5
2019,Dec,69.3,67.6,3174504,3094165,80339,2.5
2020,Jan,69.4,67.6,3180821,3101414,79407,2.5
2020,Feb,69.4,67.7,3186341,3106077,80264,2.5
2020,Mar,68.2,64.7,3136533,2972506,164027,5.2
2020,Apr,66.4,58.3,3054771,2681128,373643,12.2
2020,May,66.6,59.8,3069113,2755457,313656,10.2
2020,Jun,68.8,61.5,3177090,2840256,336834,10.6
2020,Jul,66.7,61.8,3084472,2854900,229572,7.4
2020,Aug,66.7(P),62.2(P),3086964(P),2880890(P),206074(P),6.7(P)
