Year,Period,labor force participation rate,employment-population ratio,labor force,employment,unemployment,unemployment rate
2017,Nov,66.4,64.0,3716022,3580888,135134,3.6
2017,Dec,66.5,64.1,3725250,3591029,134221,3.6
2018,Jan,66.7,64.3,3736286,3602886,133400,3.6
2018,Feb,66.9,64.6,3748938,3616193,132745,3.5
2018,Mar,67.1,64.8,3762067,3629933,132134,3.5
2018,Apr,67.3,65.0,3773854,3642519,131335,3.5
2018,May,67.5,65.1,3783261,3652972,130289,3.4
2018,Jun,67.5,65.3,3790370,3661467,128903,3.4
2018,Jul,67.6,65.3,3795629,3668492,127137,3.3
2018,Aug,67.7,65.4,3800026,3674675,125351,3.3
2018,Sep,67.7,65.5,3804087,3680361,123726,3.3
2018,Oct,67.7,65.6,3807636,3685380,122256,3.2
2018,Nov,67.8,65.6,3810080,3689148,120932,3.2
2018,Dec,67.8,65.6,3810634,3690899,119735,3.1
2019,Jan,67.7,65.6,3809095,3690557,118538,3.1
2019,Feb,67.6,65.6,3805911,3688825,117086,3.1
2019,Mar,67.6,65.5,3802648,3687207,115441,3.0
2019,Apr,67.5,65.5,3801080,3687342,113738,3.0
2019,May,67.5,65.5,3802246,3690098,112148,2.9
2019,Jun,67.6,65.6,3806480,3695671,110809,2.9
2019,Jul,67.7,65.7,3813991,3704388,109603,2.9
2019,Aug,67.8,65.9,3822170,3713768,108402,2.8
2019,Sep,67.9,66.0,3829750,3722387,107363,2.8
2019,Oct,68.0,66.1,3834887,3728268,106619,2.8
2019,Nov,67.9,66.1,3835120,3728610,106510,2.8
2019,Dec,67.9,66.0,3834262,3727633,106629,2.8
2020,Jan,67.9,66.0,3836148,3729899,106249,2.8
2020,Feb,67.9,66.0,3834827,3728255,106572,2.8
2020,Mar,66.8,64.9,3771967,3665047,106920,2.8
2020,Apr,60.3,50.5,3406875,2853941,552934,16.2
2020,May,62.6,52.3,3540873,2954413,586460,16.6
2020,Jun,65.1,53.6,3684255,3030349,653906,17.7
2020,Jul,64.9,54.4,3673375,3079120,594255,16.2
2020,Aug,62.6(P),55.5(P),3545759(P),3144563(P),401196(P),11.3(P)
